INVOICE_DT,COUNTRY_CODE,BRAND_NAME,TOTAL
2024-10-06T00:00:00.000Z,QA,RIVA KIDS,1038.49
2024-10-06T00:00:00.000Z,KWT,NU,1904.60
2024-10-06T00:00:00.000Z,KWT,PETIT,79.50
2024-10-06T00:00:00.000Z,BAH,IPEKYOL,341.56
2024-10-06T00:00:00.000Z,OMN,RIVA KIDS,407.13
2024-10-06T00:00:00.000Z,KWT,CHAKRA,468.35
2024-10-06T00:00:00.000Z,KWT,CHOICE,8198.41
2024-10-06T00:00:00.000Z,KWT,ROMAN,128.98
2024-10-06T00:00:00.000Z,KWT,MIXED BRANDS FRANCHISE,52.48
2024-10-06T00:00:00.000Z,KWT,RIVA KIDS,4443.45
2024-10-06T00:00:00.000Z,SUD,RIVA ACCESSORIES,789.83
2024-10-06T00:00:00.000Z,QA,NU,178.49
2024-10-06T00:00:00.000Z,QA,RIVA HOME,80.87
2024-10-06T00:00:00.000Z,BAH,CHOICE,2748.65
2024-10-06T00:00:00.000Z,BAH,RIVA KIDS,790.00
2024-10-06T00:00:00.000Z,QA,ZAY,194.42
2024-10-06T00:00:00.000Z,KWT,RIVA ACCESSORIES,813.85
2024-10-06T00:00:00.000Z,QA,RIVA,5107.25
2024-10-06T00:00:00.000Z,BAH,ATELIER REBUL,182.31
2024-10-06T00:00:00.000Z,UAE,NON STOCK ITEMS,548.58
2024-10-06T00:00:00.000Z,SUD,RIVA,7509.84
2024-10-06T00:00:00.000Z,KWT,SETRE,445.00
2024-10-06T00:00:00.000Z,QA,NON STOCK ITEMS,223.21
2024-10-06T00:00:00.000Z,BAH,RIVA HOME,29.47
2024-10-06T00:00:00.000Z,QA,IPEKYOL,254.58
2024-10-06T00:00:00.000Z,QA,RIVA ACCESSORIES,378.22
2024-10-06T00:00:00.000Z,UAE,ZAY,245.98
2024-10-06T00:00:00.000Z,KWT,RIVA ECOM MIXED BRANDS,10.00
2024-10-06T00:00:00.000Z,KWT,RIVA,18755.43
2024-10-06T00:00:00.000Z,OMN,RIVA ACCESSORIES,446.46
2024-10-06T00:00:00.000Z,OMN,CHOICE,965.52
2024-10-06T00:00:00.000Z,OMN,ZAY,419.46
2024-10-06T00:00:00.000Z,KWT,ZAY,261.25
2024-10-06T00:00:00.000Z,KWT,IPEKYOL,52.48
2024-10-06T00:00:00.000Z,UAE,RIVA,14300.99
2024-10-06T00:00:00.000Z,OMN,RIVA,2003.40
2024-10-06T00:00:00.000Z,BAH,NON STOCK ITEMS,2146.31
2024-10-06T00:00:00.000Z,BAH,NU,455.95
2024-10-06T00:00:00.000Z,KWT,ATELIER REBUL,1045.00
2024-10-06T00:00:00.000Z,KWT,MACHKA,1390.50
2024-10-06T00:00:00.000Z,KWT,NON STOCK ITEMS,9495.96
2024-10-06T00:00:00.000Z,KWT,NOCTURNE,153.00
2024-10-06T00:00:00.000Z,KWT,BAQA,41.10
2024-10-06T00:00:00.000Z,UAE,RIVA ACCESSORIES,1189.04
2024-10-06T00:00:00.000Z,UAE,RIVA KIDS,3097.73
2024-10-06T00:00:00.000Z,QA,MACHKA,333.61
2024-10-06T00:00:00.000Z,BAH,RIVA ACCESSORIES,359.50
2024-10-06T00:00:00.000Z,UAE,CHOICE,5016.41
2024-10-06T00:00:00.000Z,KWT,RIVA MIX-BRANDS,338.00
2024-10-06T00:00:00.000Z,QA,CHOICE,2616.47
2024-10-06T00:00:00.000Z,QA,PERSPECTIVE,64.11
2024-10-06T00:00:00.000Z,UAE,RIVA HOME,16.20
2024-10-06T00:00:00.000Z,SUD,RIVA KIDS,2425.54
2024-10-06T00:00:00.000Z,BAH,RIVA,5329.07
2024-10-06T00:00:00.000Z,SUD,CHOICE,5437.91
2024-10-06T00:00:00.000Z,KWT,RIVA HOME,512.25
2024-10-06T00:00:00.000Z,QA,RIVA MIX-BRANDS,36.45
2024-10-05T00:00:00.000Z,QA,RIVA KIDS,4294.68
2024-10-05T00:00:00.000Z,KWT,RIVA HOME,455.20
2024-10-05T00:00:00.000Z,QA,IPEKYOL,1380.69
2024-10-05T00:00:00.000Z,KWT,SETRE,457.05
2024-10-05T00:00:00.000Z,QA,NU,104.33
2024-10-05T00:00:00.000Z,KWT,ZAY,258.70
2024-10-05T00:00:00.000Z,UAE,RIVA,20552.92
2024-10-05T00:00:00.000Z,KWT,RIVA MIX-BRANDS,8.50
2024-10-05T00:00:00.000Z,UAE,CHOICE,4702.28
2024-10-05T00:00:00.000Z,QA,NON STOCK ITEMS,127.78
2024-10-05T00:00:00.000Z,UAE,RIVA HOME,83.52
2024-10-05T00:00:00.000Z,QA,CHOICE,5097.19
2024-10-05T00:00:00.000Z,QA,ZAY,395.12
2024-10-05T00:00:00.000Z,SUD,RIVA HOME,29.27
2024-10-05T00:00:00.000Z,KWT,CHOICE,12513.58
2024-10-05T00:00:00.000Z,KWT,RIVA ACCESSORIES,1075.28
2024-10-05T00:00:00.000Z,OMN,CHOICE,1280.77
2024-10-05T00:00:00.000Z,UAE,NON STOCK ITEMS,636.28
2024-10-05T00:00:00.000Z,KWT,BAQA,106.52
2024-10-05T00:00:00.000Z,SUD,RIVA KIDS,2256.16
2024-10-05T00:00:00.000Z,OMN,RIVA KIDS,309.31
2024-10-05T00:00:00.000Z,KWT,RIVA SUB,16.15
2024-10-05T00:00:00.000Z,QA,RIVA ACCESSORIES,698.47
2024-10-05T00:00:00.000Z,UAE,RIVA KIDS,4323.47
2024-10-05T00:00:00.000Z,KWT,ATELIER REBUL,1695.40
2024-10-05T00:00:00.000Z,KWT,MACHKA,1070.45
2024-10-05T00:00:00.000Z,OMN,RIVA HOME,42.82
2024-10-05T00:00:00.000Z,KWT,RIVA ECOM MIXED BRANDS,99.50
2024-10-05T00:00:00.000Z,BAH,RIVA ACCESSORIES,918.43
2024-10-05T00:00:00.000Z,SUD,RIVA ACCESSORIES,990.64
2024-10-05T00:00:00.000Z,BAH,ATELIER REBUL,697.55
2024-10-05T00:00:00.000Z,QA,KIDS MIX BRANDS,219.56
2024-10-05T00:00:00.000Z,QA,PETIT,62.85
2024-10-05T00:00:00.000Z,BAH,MACHKA,798.14
2024-10-05T00:00:00.000Z,UAE,ZAY,421.40
2024-10-05T00:00:00.000Z,BAH,RIVA,7437.34
2024-10-05T00:00:00.000Z,KWT,RIVA KIDS,6583.16
2024-10-05T00:00:00.000Z,KWT,NU,1052.50
2024-10-05T00:00:00.000Z,KWT,IPEKYOL,195.02
2024-10-05T00:00:00.000Z,BAH,RIVA HOME,16.63
2024-10-05T00:00:00.000Z,KWT,KIDS MIX BRANDS,241.70
2024-10-05T00:00:00.000Z,SUD,NON STOCK ITEMS,10.57
2024-10-05T00:00:00.000Z,KWT,PETIT,357.50
2024-10-05T00:00:00.000Z,SUD,RIVA,10713.23
2024-10-05T00:00:00.000Z,UAE,RIVA ACCESSORIES,2836.37
2024-10-05T00:00:00.000Z,OMN,RIVA ACCESSORIES,702.68
2024-10-05T00:00:00.000Z,KWT,NON STOCK ITEMS,10689.63
2024-10-05T00:00:00.000Z,OMN,RIVA,1867.48
2024-10-05T00:00:00.000Z,BAH,CHOICE,3445.54
2024-10-05T00:00:00.000Z,BAH,RIVA KIDS,892.06
2024-10-05T00:00:00.000Z,QA,RIVA,7661.06
2024-10-05T00:00:00.000Z,KWT,MIXED BRANDS FRANCHISE,24.50
2024-10-05T00:00:00.000Z,BAH,NON STOCK ITEMS,1592.31
2024-10-05T00:00:00.000Z,OMN,ZAY,278.34
2024-10-05T00:00:00.000Z,BAH,IPEKYOL,607.12
2024-10-05T00:00:00.000Z,QA,RIVA MIX-BRANDS,111.45
2024-10-05T00:00:00.000Z,QA,MACHKA,693.82
2024-10-05T00:00:00.000Z,KWT,NOCTURNE,334.00
2024-10-05T00:00:00.000Z,KWT,CHAKRA,789.60
2024-10-05T00:00:00.000Z,SUD,CHOICE,6891.80
2024-10-05T00:00:00.000Z,KWT,RIVA,26691.72
2024-10-04T00:00:00.000Z,KWT,RIVA HOME,1133.40
2024-10-04T00:00:00.000Z,SUD,CHOICE,7330.41
2024-10-04T00:00:00.000Z,KWT,CHOICE,12693.19
2024-10-04T00:00:00.000Z,KWT,IPEKYOL,35.04
2024-10-04T00:00:00.000Z,SUD,RIVA,11399.89
2024-10-04T00:00:00.000Z,BAH,IPEKYOL,781.51
2024-10-04T00:00:00.000Z,QA,RIVA HOME,35.20
2024-10-04T00:00:00.000Z,SUD,RIVA HOME,7.32
2024-10-04T00:00:00.000Z,QA,MACHKA,174.39
2024-10-04T00:00:00.000Z,BAH,RIVA KIDS,2004.52
2024-10-04T00:00:00.000Z,KWT,KIDS MIX BRANDS,637.40
2024-10-04T00:00:00.000Z,UAE,RIVA HOME,42.38
2024-10-04T00:00:00.000Z,KWT,NOCTURNE,214.50
2024-10-04T00:00:00.000Z,OMN,RIVA KIDS,476.59
2024-10-04T00:00:00.000Z,QA,NON STOCK ITEMS,291.16
2024-10-04T00:00:00.000Z,UAE,RIVA ACCESSORIES,2890.55
2024-10-04T00:00:00.000Z,QA,NU,607.55
2024-10-04T00:00:00.000Z,KWT,RIVA SUB,6.50
2024-10-04T00:00:00.000Z,KWT,RIVA ECOM MIXED BRANDS,11.00
2024-10-04T00:00:00.000Z,KWT,NU,1283.00
2024-10-04T00:00:00.000Z,BAH,RIVA ACCESSORIES,1219.07
2024-10-04T00:00:00.000Z,SUD,RIVA ACCESSORIES,1476.00
2024-10-04T00:00:00.000Z,UAE,ZAY,363.15
2024-10-04T00:00:00.000Z,BAH,ATELIER REBUL,694.45
2024-10-04T00:00:00.000Z,KWT,ZAY,113.40
2024-10-04T00:00:00.000Z,SUD,NON STOCK ITEMS,10.57
2024-10-04T00:00:00.000Z,QA,CHOICE,3076.63
2024-10-04T00:00:00.000Z,KWT,BAQA,77.00
2024-10-04T00:00:00.000Z,QA,CHOICE MIX-BRANDS,56.98
2024-10-04T00:00:00.000Z,BAH,RIVA,10628.59
2024-10-04T00:00:00.000Z,BAH,RIVA HOME,50.30
2024-10-04T00:00:00.000Z,QA,KIDS MIX BRANDS,129.89
2024-10-04T00:00:00.000Z,BAH,MACHKA,229.60
2024-10-04T00:00:00.000Z,QA,PERSPECTIVE,118.58
2024-10-04T00:00:00.000Z,UAE,CHOICE,4224.54
2024-10-04T00:00:00.000Z,BAH,CHOICE,2914.04
2024-10-04T00:00:00.000Z,SUD,RIVA KIDS,3304.44
2024-10-04T00:00:00.000Z,QA,RIVA KIDS,2147.11
2024-10-04T00:00:00.000Z,KWT,RIVA KIDS,6752.64
2024-10-04T00:00:00.000Z,OMN,RIVA ECOM MIXED BRANDS,30.13
2024-10-04T00:00:00.000Z,BAH,NON STOCK ITEMS,1550.47
2024-10-04T00:00:00.000Z,KWT,RIVA ACCESSORIES,1563.98
2024-10-04T00:00:00.000Z,QA,PETIT,170.95
2024-10-04T00:00:00.000Z,KWT,RIVA,30377.22
2024-10-04T00:00:00.000Z,OMN,CHOICE,1148.54
2024-10-04T00:00:00.000Z,UAE,RIVA,15906.51
2024-10-04T00:00:00.000Z,KWT,CHAKRA,872.90
2024-10-04T00:00:00.000Z,KWT,ATELIER REBUL,1654.30
2024-10-04T00:00:00.000Z,UAE,RIVA KIDS,2074.44
2024-10-04T00:00:00.000Z,KWT,SETRE,534.00
2024-10-04T00:00:00.000Z,KWT,NON STOCK ITEMS,8372.15
2024-10-04T00:00:00.000Z,OMN,RIVA ACCESSORIES,648.12
2024-10-04T00:00:00.000Z,UAE,NON STOCK ITEMS,452.61
2024-10-04T00:00:00.000Z,KWT,RIVA MIX-BRANDS,26.00
2024-10-04T00:00:00.000Z,KWT,ROMAN,31.50
2024-10-04T00:00:00.000Z,QA,RIVA,7882.91
2024-10-04T00:00:00.000Z,QA,IPEKYOL,877.05
2024-10-04T00:00:00.000Z,KWT,MACHKA,1757.70
2024-10-04T00:00:00.000Z,KWT,MIXED BRANDS FRANCHISE,32.00
2024-10-04T00:00:00.000Z,OMN,ZAY,233.14
2024-10-04T00:00:00.000Z,QA,RIVA MIX-BRANDS,32.60
2024-10-04T00:00:00.000Z,OMN,RIVA SUB,3.97
2024-10-04T00:00:00.000Z,OMN,RIVA,2649.45
2024-10-04T00:00:00.000Z,BAH,NU,60.85
2024-10-04T00:00:00.000Z,QA,RIVA ACCESSORIES,633.03
2024-10-04T00:00:00.000Z,QA,ZAY,351.96
2024-10-04T00:00:00.000Z,KWT,PETIT,279.50
2024-10-03T00:00:00.000Z,BAH,NON STOCK ITEMS,2475.65
2024-10-03T00:00:00.000Z,UAE,RIVA ACCESSORIES,1110.38
2024-10-03T00:00:00.000Z,KWT,SETRE,847.00
2024-10-03T00:00:00.000Z,OMN,CHOICE,878.09
2024-10-03T00:00:00.000Z,OMN,ZAY,470.65
2024-10-03T00:00:00.000Z,QA,MACHKA,445.23
2024-10-03T00:00:00.000Z,KWT,RIVA ECOM MIXED BRANDS,121.70
2024-10-03T00:00:00.000Z,BAH,NU,60.85
2024-10-03T00:00:00.000Z,BAH,CHOICE,2259.22
2024-10-03T00:00:00.000Z,BAH,RIVA KIDS,1739.58
2024-10-03T00:00:00.000Z,UAE,RIVA HOME,41.01
2024-10-03T00:00:00.000Z,KWT,KIDS MIX BRANDS,673.30
2024-10-03T00:00:00.000Z,KWT,RIVA MIX-BRANDS,12.50
2024-10-03T00:00:00.000Z,OMN,RIVA HOME,41.63
2024-10-03T00:00:00.000Z,UAE,NON STOCK ITEMS,310.84
2024-10-03T00:00:00.000Z,QA,ZAY,388.66
2024-10-03T00:00:00.000Z,SUD,RIVA HOME,153.88
2024-10-03T00:00:00.000Z,KWT,ATELIER REBUL,1470.20
2024-10-03T00:00:00.000Z,BAH,ATELIER REBUL,511.23
2024-10-03T00:00:00.000Z,KWT,MACHKA,3208.25
2024-10-03T00:00:00.000Z,QA,NON STOCK ITEMS,592.14
2024-10-03T00:00:00.000Z,QA,RIVA MIX-BRANDS,124.86
2024-10-03T00:00:00.000Z,KWT,MIXED BRANDS FRANCHISE,61.50
2024-10-03T00:00:00.000Z,QA,IPEKYOL,380.87
2024-10-03T00:00:00.000Z,OMN,RIVA KIDS,398.80
2024-10-03T00:00:00.000Z,UAE,CHOICE,4018.61
2024-10-03T00:00:00.000Z,UAE,ZAY,147.92
2024-10-03T00:00:00.000Z,QA,RIVA ACCESSORIES,563.93
2024-10-03T00:00:00.000Z,SUD,CHOICE,6683.67
2024-10-03T00:00:00.000Z,QA,PETIT,420.26
2024-10-03T00:00:00.000Z,SUD,RIVA,12036.50
2024-10-03T00:00:00.000Z,KWT,RIVA ACCESSORIES,1000.48
2024-10-03T00:00:00.000Z,KWT,RIVA HOME,181.80
2024-10-03T00:00:00.000Z,KWT,RIVA SUB,22.00
2024-10-03T00:00:00.000Z,SUD,RIVA KIDS,3442.85
2024-10-03T00:00:00.000Z,KWT,ZAY,244.90
2024-10-03T00:00:00.000Z,KWT,CHOICE,12390.19
2024-10-03T00:00:00.000Z,QA,KIDS MIX BRANDS,420.26
2024-10-03T00:00:00.000Z,OMN,RIVA,2079.17
2024-10-03T00:00:00.000Z,OMN,RIVA ACCESSORIES,378.06
2024-10-03T00:00:00.000Z,QA,RIVA KIDS,3123.84
2024-10-03T00:00:00.000Z,KWT,RIVA KIDS,6294.84
2024-10-03T00:00:00.000Z,UAE,RIVA KIDS,1680.01
2024-10-03T00:00:00.000Z,QA,RIVA,7204.14
2024-10-03T00:00:00.000Z,KWT,NON STOCK ITEMS,8870.49
2024-10-03T00:00:00.000Z,SUD,RIVA ACCESSORIES,749.91
2024-10-03T00:00:00.000Z,BAH,RIVA ACCESSORIES,755.34
2024-10-03T00:00:00.000Z,QA,RIVA HOME,66.08
2024-10-03T00:00:00.000Z,KWT,RIVA,24212.56
2024-10-03T00:00:00.000Z,BAH,IPEKYOL,422.18
2024-10-03T00:00:00.000Z,QA,NU,944.01
2024-10-03T00:00:00.000Z,KWT,NU,1443.50
2024-10-03T00:00:00.000Z,KWT,CHAKRA,537.65
2024-10-03T00:00:00.000Z,KWT,NOCTURNE,293.00
2024-10-03T00:00:00.000Z,QA,CHOICE,4311.05
2024-10-03T00:00:00.000Z,QA,PERSPECTIVE,61.17
2024-10-03T00:00:00.000Z,KWT,PETIT,232.40
2024-10-03T00:00:00.000Z,QA,CHOICE MIX-BRANDS,28.49
2024-10-03T00:00:00.000Z,UAE,RIVA,12390.82
2024-10-03T00:00:00.000Z,BAH,RIVA,7310.67
2024-10-03T00:00:00.000Z,BAH,RIVA HOME,15.12
2024-10-02T00:00:00.000Z,KWT,RIVA ECOM MIXED BRANDS,30.50
2024-10-02T00:00:00.000Z,SUD,RIVA KIDS,2050.47
2024-10-02T00:00:00.000Z,UAE,NON STOCK ITEMS,465.82
2024-10-02T00:00:00.000Z,UAE,RIVA,9715.91
2024-10-02T00:00:00.000Z,KWT,ZAY,308.30
2024-10-02T00:00:00.000Z,QA,IPEKYOL,587.86
2024-10-02T00:00:00.000Z,OMN,RIVA ACCESSORIES,370.93
2024-10-02T00:00:00.000Z,KWT,RIVA MIX-BRANDS,28.00
2024-10-02T00:00:00.000Z,OMN,CHOICE,593.20
2024-10-02T00:00:00.000Z,BAH,CHOICE,2494.91
2024-10-02T00:00:00.000Z,QA,ZAY,91.76
2024-10-02T00:00:00.000Z,KWT,SETRE,521.00
2024-10-02T00:00:00.000Z,KWT,MIXED BRANDS FRANCHISE,50.00
2024-10-02T00:00:00.000Z,KWT,NOCTURNE,350.10
2024-10-02T00:00:00.000Z,KWT,NON STOCK ITEMS,10165.22
2024-10-02T00:00:00.000Z,QA,RIVA,7707.23
2024-10-02T00:00:00.000Z,QA,PERSPECTIVE,512.44
2024-10-02T00:00:00.000Z,QA,RIVA HOME,27.24
2024-10-02T00:00:00.000Z,OMN,RIVA KIDS,147.78
2024-10-02T00:00:00.000Z,UAE,ZAY,410.51
2024-10-02T00:00:00.000Z,OMN,ZAY,164.39
2024-10-02T00:00:00.000Z,QA,NU,809.93
2024-10-02T00:00:00.000Z,OMN,RIVA ECOM MIXED BRANDS,15.46
2024-10-02T00:00:00.000Z,KWT,CHOICE,9841.79
2024-10-02T00:00:00.000Z,KWT,RIVA ACCESSORIES,1228.12
2024-10-02T00:00:00.000Z,QA,PETIT,286.18
2024-10-02T00:00:00.000Z,QA,CHOICE MIX-BRANDS,20.53
2024-10-02T00:00:00.000Z,KWT,ATELIER REBUL,1075.25
2024-10-02T00:00:00.000Z,QA,RIVA KIDS,2985.23
2024-10-02T00:00:00.000Z,UAE,RIVA ACCESSORIES,1188.04
2024-10-02T00:00:00.000Z,QA,RIVA ACCESSORIES,1131.01
2024-10-02T00:00:00.000Z,BAH,RIVA HOME,118.45
2024-10-02T00:00:00.000Z,KWT,RIVA,24594.22
2024-10-02T00:00:00.000Z,UAE,RIVA KIDS,1073.83
2024-10-02T00:00:00.000Z,BAH,IPEKYOL,232.43
2024-10-02T00:00:00.000Z,SUD,RIVA,9823.48
2024-10-02T00:00:00.000Z,QA,RIVA MIX-BRANDS,130.73
2024-10-02T00:00:00.000Z,QA,MACHKA,720.55
2024-10-02T00:00:00.000Z,KWT,PETIT,27.50
2024-10-02T00:00:00.000Z,SUD,CHOICE,8219.39
2024-10-02T00:00:00.000Z,KWT,RIVA KIDS,5830.35
2024-10-02T00:00:00.000Z,BAH,ATELIER REBUL,288.72
2024-10-02T00:00:00.000Z,OMN,RIVA MIX-BRANDS,5.15
2024-10-02T00:00:00.000Z,KWT,RIVA SUB,10.00
2024-10-02T00:00:00.000Z,OMN,RIVA,1648.92
2024-10-02T00:00:00.000Z,BAH,MACHKA,511.19
2024-10-02T00:00:00.000Z,OMN,RIVA SUB,3.57
2024-10-02T00:00:00.000Z,BAH,RIVA,4843.13
2024-10-02T00:00:00.000Z,QA,CHOICE,5141.77
2024-10-02T00:00:00.000Z,SUD,RIVA ACCESSORIES,947.96
2024-10-02T00:00:00.000Z,BAH,RIVA KIDS,865.25
2024-10-02T00:00:00.000Z,QA,KIDS MIX BRANDS,12.15
2024-10-02T00:00:00.000Z,SUD,RIVA HOME,21.14
2024-10-02T00:00:00.000Z,KWT,CHAKRA,460.55
2024-10-02T00:00:00.000Z,KWT,KIDS MIX BRANDS,147.00
2024-10-02T00:00:00.000Z,KWT,NU,714.00
2024-10-02T00:00:00.000Z,BAH,NU,82.75
2024-10-02T00:00:00.000Z,BAH,NON STOCK ITEMS,3273.10
2024-10-02T00:00:00.000Z,BAH,RIVA ACCESSORIES,314.61
2024-10-02T00:00:00.000Z,UAE,RIVA HOME,68.56
2024-10-02T00:00:00.000Z,QA,NON STOCK ITEMS,356.69
2024-10-02T00:00:00.000Z,KWT,RIVA HOME,362.50
2024-10-02T00:00:00.000Z,UAE,CHOICE,4615.69
2024-10-02T00:00:00.000Z,KWT,MACHKA,2124.35
2024-10-01T00:00:00.000Z,BAH,ATELIER REBUL,425.22
2024-10-01T00:00:00.000Z,QA,CHOICE,3846.45
2024-10-01T00:00:00.000Z,KWT,RIVA KIDS,3038.40
2024-10-01T00:00:00.000Z,QA,RIVA ACCESSORIES,580.57
2024-10-01T00:00:00.000Z,OMN,RIVA HOME,15.46
2024-10-01T00:00:00.000Z,BAH,NU,325.74
2024-10-01T00:00:00.000Z,KWT,MIXED BRANDS FRANCHISE,75.03
2024-10-01T00:00:00.000Z,QA,NON STOCK ITEMS,264.27
2024-10-01T00:00:00.000Z,KWT,CHOICE,6541.81
2024-10-01T00:00:00.000Z,OMN,RIVA KIDS,826.07
2024-10-01T00:00:00.000Z,SUD,RIVA ACCESSORIES,1092.67
2024-10-01T00:00:00.000Z,OMN,RIVA ACCESSORIES,459.90
2024-10-01T00:00:00.000Z,KWT,IPEKYOL,75.94
2024-10-01T00:00:00.000Z,BAH,CHOICE,1836.08
2024-10-01T00:00:00.000Z,KWT,ATELIER REBUL,554.05
2024-10-01T00:00:00.000Z,KWT,RIVA HOME,403.20
2024-10-01T00:00:00.000Z,KWT,SETRE,499.00
2024-10-01T00:00:00.000Z,KWT,TRENDYOL,11.50
2024-10-01T00:00:00.000Z,UAE,NON STOCK ITEMS,427.00
2024-10-01T00:00:00.000Z,OMN,RIVA,2269.72
2024-10-01T00:00:00.000Z,QA,PERSPECTIVE,175.98
2024-10-01T00:00:00.000Z,BAH,IPEKYOL,407.96
2024-10-01T00:00:00.000Z,SUD,RIVA HOME,33.33
2024-10-01T00:00:00.000Z,KWT,KIDS MIX BRANDS,403.60
2024-10-01T00:00:00.000Z,OMN,CHOICE,886.73
2024-10-01T00:00:00.000Z,SUD,RIVA KIDS,1516.65
2024-10-01T00:00:00.000Z,UAE,RIVA,11758.07
2024-10-01T00:00:00.000Z,BAH,RIVA ACCESSORIES,340.56
2024-10-01T00:00:00.000Z,KWT,RIVA ACCESSORIES,1010.02
2024-10-01T00:00:00.000Z,QA,RIVA MIX-BRANDS,88.24
2024-10-01T00:00:00.000Z,OMN,ZAY,420.49
2024-10-01T00:00:00.000Z,KWT,MACHKA,2095.75
2024-10-01T00:00:00.000Z,UAE,ZAY,300.41
2024-10-01T00:00:00.000Z,KWT,NOCTURNE,180.50
2024-10-01T00:00:00.000Z,BAH,RIVA KIDS,991.86
2024-10-01T00:00:00.000Z,QA,RIVA HOME,17.60
2024-10-01T00:00:00.000Z,KWT,NU,794.05
2024-10-01T00:00:00.000Z,BAH,NON STOCK ITEMS,1451.11
2024-10-01T00:00:00.000Z,QA,RIVA,5998.74
2024-10-01T00:00:00.000Z,KWT,RIVA MIX-BRANDS,37.00
2024-10-01T00:00:00.000Z,UAE,CHOICE,2432.03
2024-10-01T00:00:00.000Z,UAE,RIVA ACCESSORIES,1798.45
2024-10-01T00:00:00.000Z,SUD,RIVA,7389.44
2024-10-01T00:00:00.000Z,BAH,RIVA HOME,54.76
2024-10-01T00:00:00.000Z,KWT,ROMAN,24.50
2024-10-01T00:00:00.000Z,SUD,CHOICE,6467.86
2024-10-01T00:00:00.000Z,UAE,RIVA KIDS,976.59
2024-10-01T00:00:00.000Z,KWT,RIVA,18412.79
2024-10-01T00:00:00.000Z,KWT,PETIT,213.50
2024-10-01T00:00:00.000Z,BAH,RIVA,4395.18
2024-10-01T00:00:00.000Z,KWT,CHAKRA,548.05
2024-10-01T00:00:00.000Z,QA,MACHKA,1152.67
2024-10-01T00:00:00.000Z,KWT,ZAY,131.00
2024-10-01T00:00:00.000Z,QA,RIVA KIDS,2296.59
2024-10-01T00:00:00.000Z,QA,NU,343.16
2024-10-01T00:00:00.000Z,QA,IPEKYOL,371.23
2024-10-01T00:00:00.000Z,KWT,RIVA ECOM MIXED BRANDS,31.00
2024-10-01T00:00:00.000Z,QA,ZAY,364.95
2024-10-01T00:00:00.000Z,KWT,NON STOCK ITEMS,8609.67
2024-10-01T00:00:00.000Z,KWT,RIVA SUB,18.50
2024-09-30T00:00:00.000Z,BAH,CHOICE,1422.25
2024-09-30T00:00:00.000Z,BAH,RIVA ACCESSORIES,286.66
2024-09-30T00:00:00.000Z,KWT,RIVA MIX-BRANDS,42.00
2024-09-30T00:00:00.000Z,QA,PERSPECTIVE,534.66
2024-09-30T00:00:00.000Z,KWT,KIDS MIX BRANDS,234.20
2024-09-30T00:00:00.000Z,KWT,MIXED BRANDS FRANCHISE,15.00
2024-09-30T00:00:00.000Z,KWT,CHOICE,7688.04
2024-09-30T00:00:00.000Z,SUD,RIVA KIDS,1287.24
2024-09-30T00:00:00.000Z,BAH,RIVA KIDS,727.60
2024-09-30T00:00:00.000Z,UAE,ZAY,362.77
2024-09-30T00:00:00.000Z,OMN,RIVA KIDS,314.19
2024-09-30T00:00:00.000Z,SUD,CHOICE,5585.19
2024-09-30T00:00:00.000Z,QA,RIVA,4695.98
2024-09-30T00:00:00.000Z,UAE,RIVA ACCESSORIES,1476.06
2024-09-30T00:00:00.000Z,OMN,RIVA,2092.08
2024-09-30T00:00:00.000Z,OMN,CHOICE,750.80
2024-09-30T00:00:00.000Z,KWT,NOCTURNE,385.44
2024-09-30T00:00:00.000Z,SUD,RIVA,6312.49
2024-09-30T00:00:00.000Z,KWT,ZAY,308.20
2024-09-30T00:00:00.000Z,QA,NON STOCK ITEMS,356.66
2024-09-30T00:00:00.000Z,KWT,RIVA ECOM MIXED BRANDS,127.45
2024-09-30T00:00:00.000Z,OMN,RIVA ACCESSORIES,550.83
2024-09-30T00:00:00.000Z,BAH,ATELIER REBUL,136.13
2024-09-30T00:00:00.000Z,QA,MIXED BRANDS FRANCHISE,95.76
2024-09-30T00:00:00.000Z,BAH,NON STOCK ITEMS,1444.20
2024-09-30T00:00:00.000Z,UAE,CHOICE,2980.47
2024-09-30T00:00:00.000Z,SUD,RIVA ACCESSORIES,795.60
2024-09-30T00:00:00.000Z,KWT,NU,764.60
2024-09-30T00:00:00.000Z,UAE,NON STOCK ITEMS,130.86
2024-09-30T00:00:00.000Z,QA,ZAY,41.58
2024-09-30T00:00:00.000Z,QA,RIVA ACCESSORIES,208.78
2024-09-30T00:00:00.000Z,QA,RIVA KIDS,1426.45
2024-09-30T00:00:00.000Z,KWT,CHAKRA,511.10
2024-09-30T00:00:00.000Z,QA,RIVA MIX-BRANDS,384.72
2024-09-30T00:00:00.000Z,KWT,ATELIER REBUL,1169.20
2024-09-30T00:00:00.000Z,QA,IPEKYOL,864.86
2024-09-30T00:00:00.000Z,OMN,RIVA ECOM MIXED BRANDS,21.45
2024-09-30T00:00:00.000Z,KWT,BAQA,31.00
2024-09-30T00:00:00.000Z,BAH,RIVA,3597.80
2024-09-30T00:00:00.000Z,OMN,NON STOCK ITEMS,27.81
2024-09-30T00:00:00.000Z,QA,CHOICE,3926.49
2024-09-30T00:00:00.000Z,KWT,RIVA HOME,210.40
2024-09-30T00:00:00.000Z,UAE,RIVA KIDS,1172.92
